id,ra,dec,class,z,z_err
7006360600150005916300060103,35.03003,-4.5899083,1,0.8713315,0.8107777
7005021300150005916300060103,35.156116,-6.1768468,2,2.6751163,0.0014742607
7005423000150005916300060103,34.477716,-5.4114697,3,-0.0004199272,1.03404045e-05
7006261300150005916300060103,35.507909,-4.8026242,1,0.14166614,2.2750828e-05
7005024500150005916300060103,35.164636,-6.0885777,2,1.7327936,0.00034374074
7006302700150005916300060103,34.25385,-5.1713761,3,0.0002632114,1.0416601e-05
7005803500150005916300060103,36.232392,-5.366646,1,0.20627524,3.719686e-05
7005733600150005916300060103,35.266138,-6.04728,2,2.0500011,-1.0
7006302400150005916300060103,34.277634,-5.1750164,11,0.00023084492,1.5215572e-05
7005801300150005916300060103,36.481596,-5.4394195,12,0.20936137,1.7369546e-05
7006149200150005916300060103,35.130754,-5.8761376,2,0.5998349,0.00019589133
7006296700150005916300060103,34.459475,-5.2875034,3,-1.2673042e-05,0.000105882216
7005814100150005916300060103,36.570522,-5.3647231,1,0.0,0.0
7005734100150005916300060103,35.369911,-5.9827167,2,0.58094525,0.0002504262
7006330000150005916300060103,34.316562,-4.7483984,11,-9.2343296e-05,1.1878876e-05
7005819700150005916300060103,36.743174,-5.1730319,12,0.20938492,1.7726039e-05
7005726200150005916300060103,35.617758,-6.0965984,2,1.6581814,0.0010858031
7006157500150005916300060103,35.102282,-5.6791905,39,-0.00048602503,7.244814e-05
7006246100150005916300060103,36.048143,-4.8131476,12,0.20939718,2.1686517e-05
7005692600150005916300060103,35.95899,-6.2793123,4,0.20914094,0.00025365574
7006160400150005916300060103,34.988374,-5.6588861,58,-0.0004985585,6.8843976e-05
7006282700150005916300060103,36.031847,-4.5034385,12,0.20941004,2.3754961e-05
7005694600150005916300060103,36.048021,-6.1544588,2,0.21018857,3.4961606e-05
7005420200150005916300060103,34.538239,-5.4864601,28,-0.0003694578,8.593204e-05
7006243500150005916300060103,36.362067,-4.7556315,12,0.20938192,1.4735509e-05
7005702700150005916300060103,36.13731,-6.2008188,2,0.0,0.0
7006152700150005916300060103,35.306221,-5.7062606,3,0.00065805035,8.377873e-06
7006456100150005916300060103,36.376151,-4.3524462,12,0.20942678,1.5991785e-05
7005703400150005916300060103,36.190746,-6.1972574,2,0.2099918,3.4042005e-05
7006162600150005916300060103,35.250471,-5.5584609,3,0.00032319312,1.0888022e-05
7006450000150005916300060103,36.727783,-4.3630783,12,0.20921604,1.7399403e-05
7005704100150005916300060103,36.246152,-6.1384437,2,0.21012972,4.3874377e-05
7005751700150005916300060103,35.639744,-5.7300788,3,-0.0003725556,9.127497e-05
7006414200150005916300060103,34.653246,-4.2637858,1,0.0,0.0
7005702100150005916300060103,35.820523,-6.0747067,2,0.20645593,0.00013358436
7005753200150005916300060103,35.585259,-5.7090063,18,0.0005848015,4.6882426e-05
11955214000150005916300060103,35.106679,-3.820731,1,0.22730125,2.9807657e-05
7005730600150005916300060103,35.810521,-6.0036851,2,1.8072207,0.00032118594
7006153400150005916300060103,35.440388,-5.6270266,3,-0.0007510183,1.4765689e-05
7006611900150005916300060103,35.81598,-3.6560448,12,0.20771126,6.622769e-05
7005701900150005916300060103,35.891618,-6.0810754,2,0.0,0.0
7006174300150005916300060103,35.370949,-5.4114485,3,0.0002665472,1.2003065e-05
7006516500150005916300060103,36.333446,-3.8222636,12,0.20930874,1.8305958e-05
7005742500150005916300060103,35.838609,-5.9334336,2,0.0,0.0
7006199000150005916300060103,35.12314,-5.2789485,3,0.00047946768,1.1270278e-05
7006045300150005916300060103,37.078838,-4.926714,12,0.20941114,1.8110699e-05
7005716400150005916300060103,35.949999,-5.93855,2,0.20782381,0.00013844183
7006178800150005916300060103,35.582767,-5.1742925,3,6.7532026e-05,1.3622006e-05
7006461400150005916300060103,36.962278,-4.4089372,12,0.20938036,2.1503052e-05
7005745600150005916300060103,35.87572,-5.7994991,30,0.35346314,6.598019e-05
7006308000150005916300060103,34.587099,-4.909483,11,0.0001223911,1.0741709e-05
12137103200150005916300060103,34.945715,-5.9236799,1,0.55457586,9.544732e-05
7005744100150005916300060103,35.978578,-5.8111165,2,2.8291786,0.00076621387
7006311700150005916300060103,34.675845,-4.9392071,3,0.0005174069,8.247859e-06
12141093400150005916300060103,35.354084,-6.2932251,1,0.37980145,7.830088e-05
7005712600150005916300060103,36.069669,-6.0834693,4,0.0,0.0
7006209200150005916300060103,34.893815,-5.0142663,11,-0.00039233387,1.430695e-05
12141101400150005916300060103,35.585907,-6.1676301,1,0.13595304,4.4831253e-05
7005717500150005916300060103,36.195668,-5.9609085,4,0.0,0.0
7006324100150005916300060103,34.809089,-4.4931579,29,-0.00058172585,6.333444e-06
12326740900150005916300060103,35.386454,-5.9120104,1,0.044907875,2.3353821e-05
7005716800150005916300060103,36.076819,-5.919753,2,0.0,0.0
7006403200150005916300060103,34.79469,-4.4499515,3,0.00018062776,1.2577793e-05
12141156900150005916300060103,36.348708,-6.0983902,1,0.0,0.0
7005719700150005916300060103,36.28566,-5.8559544,4,0.0,0.0
7006404400150005916300060103,34.791726,-4.4073729,3,0.00045201354,6.018695e-05
12322815200150005916300060103,34.806822,-5.5175674,22,0.46985385,0.00011719161
7005771700150005916300060103,36.314418,-5.7570408,2,0.20946366,3.2915395e-05
7006377700150005916300060103,35.078782,-4.3948803,18,-0.0004919882,7.5973294e-05
12137059300150005916300060103,34.853499,-5.8136593,15,0.08390174,1.820997e-05
7005663500150005916300060103,36.609432,-5.9869653,2,0.2097909,2.7809305e-05
7006203700150005916300060103,35.298321,-5.0725365,18,-0.00052088086,6.28681e-05
12137102200150005916300060103,34.936676,-5.7631037,1,0.041269917,4.536797e-05
7005663300150005916300060103,36.851693,-5.9517632,2,0.21059111,5.360129e-05
7006228100150005916300060103,35.6103,-5.0205202,3,-7.506817e-06,1.2502696e-05
11765791700150005916300060103,34.798134,-5.3835178,1,0.0,0.0
7006297600150005916300060103,34.411598,-5.2159177,2,2.1800363,0.0022407582
7006376100150005916300060103,35.160705,-4.421582,17,-0.00050386245,9.948687e-05
12326772400150005916300060103,35.641438,-5.296313,1,0.25846878,8.417065e-05
7006303500150005916300060103,34.311103,-5.090489,2,1.8950864,0.0019732644
7006275900150005916300060103,35.513508,-4.5760998,3,-0.00014353184,6.8910444e-06
11955506300150005916300060103,35.623452,-5.138394,1,0.15012844,2.050988e-05
7006303100150005916300060103,34.340239,-5.1080722,4,0.9843341,0.00043150978
7006274200150005916300060103,35.659948,-4.6351104,24,-0.00018987048,4.528882e-05
11765512700150005916300060103,34.886078,-4.7849914,5,0.30380437,1.2209371e-05
7006299000150005916300060103,34.485355,-5.1144004,4,1.09252,0.0007908734
7005777300150005916300060103,36.482265,-5.5536291,3,0.0008829745,7.4322165e-06
11769481800150005916300060103,35.238098,-4.4625881,5,0.16271369,1.3064228e-05
7006306700150005916300060103,34.473953,-4.9631896,2,1.4011611,0.00034607176
7006238600150005916300060103,36.121842,-4.8845679,6,-0.00020709941,1.365637e-05
12326734800150005916300060103,35.830962,-5.4515185,1,0.21053216,0.00012572057
7006309300150005916300060103,34.4897,-4.8497973,2,2.2582948,0.0020417676
7006249400150005916300060103,36.098432,-4.6852045,11,0.00025168553,8.423809e-06
11955504900150005916300060103,35.890689,-5.1396561,5,0.3971193,2.868938e-05
7005387300150005916300060103,34.7941,-5.8541508,2,0.55822533,0.00014146455
7006456900150005916300060103,36.505336,-4.3809873,18,0.00019066439,8.800052e-06
12141144000150005916300060103,36.335381,-5.3649455,5,0.33006117,1.047053e-05
7005414400150005916300060103,34.649644,-5.6327621,2,0.38666123,6.7281406e-05
7006417900150005916300060103,34.789756,-4.1407356,3,0.00039108412,7.633175e-06
7006288100150005916300060103,35.805899,-4.5206855,5,0.017372163,4.0613163e-06
7005413300150005916300060103,34.773503,-5.6671224,2,1.8783083,0.0012309372
7006411700150005916300060103,34.889927,-4.2210365,3,-0.00073711976,1.3777949e-05
12136865700150005916300060103,34.87044,-4.116705,1,0.7825513,9.1548536e-05
7006158000150005916300060103,35.022214,-5.6980469,2,3.9169977,-1.0
7006378100150005916300060103,35.033475,-4.3420827,11,-0.0008489321,1.17593945e-05
12326473600150005916300060103,35.242294,-4.2595246,1,0.0,0.0
7006162000150005916300060103,35.103919,-5.6290434,2,1.3220407,0.00080758444
7006378500150005916300060103,35.102807,-4.2994201,3,0.0008591206,6.2022546e-06
12326490500150005916300060103,35.14453,-3.8346115,15,0.16383804,2.2965229e-05
7006185100150005916300060103,34.759444,-5.4291362,4,1.588295,0.0013129958
7006412000150005916300060103,34.853263,-4.1812339,3,0.00026937784,1.3536618e-05
1852736800150005916300060103,35.366403,-4.413581,5,0.0076831,7.2511966e-06
7006185200150005916300060103,34.805508,-5.4489919,4,0.62899226,0.00019833844
7006433600150005916300060103,34.939694,-3.7816671,11,-0.0004949987,1.0226699e-05
5094107200150005916300060103,34.859619,-6.1514773,1,0.11099224,5.584501e-05
7006194400150005916300060103,34.752865,-5.2836761,2,1.4484723,0.0005791554
7006383400150005916300060103,35.386409,-4.3605113,3,-0.0005637538,1.6713355e-05
,34.963889,-4.1103152,1,0.33715612,0.00034226445
7006197300150005916300060103,34.773589,-5.1776181,2,1.6507353,0.0012055837
7006399000150005916300060103,35.627918,-4.0573008,3,1.3228255e-05,8.621005e-06
,35.088121,-5.3434278,1,-0.008105491,8.01469e-05
7006190600150005916300060103,34.891967,-5.3494919,2,0.6474851,0.00018487021
7006427700150005916300060103,35.35395,-3.9610275,59,-0.00042015582,6.866919e-05
,35.220178,-6.0097711,1,0.7384611,0.00029482992
7006186500150005916300060103,35.018347,-5.4702081,4,1.2271925,0.0010252582
7006401800150005916300060103,35.419495,-3.9737149,31,-8.443724e-05,0.000115095
,35.522272,-6.3882497,1,0.13903071,7.750856e-05
7006189000150005916300060103,35.006823,-5.3714079,2,2.2225096,0.0011237444
7006637300150005916300060103,35.493066,-3.5779538,3,-0.00051142054,7.69031e-06
7005740000150025916300060103,35.417946,-5.8505189,1,0.0,0.0
7006150700150005916300060103,35.189294,-5.7832764,2,2.314538,0.0016433535
7006292700150005916300060103,35.966651,-4.3229671,3,0.000368643,8.057634e-06
7005719700150025916300060103,36.28566,-5.8559544,1,0.0,0.0
7006151400150005916300060103,35.155242,-5.7039622,2,1.1270511,0.0002699998
7006494300150005916300060103,36.117786,-4.1934138,16,0.00010756783,1.0311155e-05
7005771700150025916300060103,36.314418,-5.7570408,5,0.053586364,9.138931e-06
7005740500150005916300060103,35.390966,-5.8118993,30,0.50228494,7.433984e-05
7006632300150005916300060103,35.739829,-3.6755524,3,-0.00038208297,7.38825e-06
7005390400150025916300060103,34.805467,-5.7225842,15,0.05396683,1.1938335e-05
7006153200150005916300060103,35.383085,-5.6962138,2,1.715572,0.0013989939
7006612800150005916300060103,36.243266,-3.7972536,23,-9.104053e-05,8.417046e-06
7005420200150025916300060103,34.538239,-5.4864601,1,0.0,0.0
7006153300150005916300060103,35.383221,-5.6483102,2,0.62750053,7.313364e-05
7006513500150005916300060103,36.516482,-3.9056921,23,6.853029e-05,8.2429e-06
7006196300150025916300060103,34.912856,-5.1927162,7,0.15059184,2.0045287e-05
7006161700150005916300060103,35.206427,-5.6253384,2,0.97359645,0.0003203375
7006634400150005916300060103,35.733239,-3.5939543,3,0.00043198923,6.862435e-06
7006360600150025916300060103,35.03003,-4.5899083,1,0.0,0.0
7006165200150005916300060103,35.145589,-5.4989325,2,2.0422204,0.0005877871
7005794600150005916300060103,36.997296,-5.1970663,8,0.00016258178,7.910518e-06
7006261300150025916300060103,35.507909,-4.8026242,1,0.14166375,4.124215e-05
7005754700150005916300060103,35.621606,-5.622532,2,2.1259036,0.001828385
7005787100150005916300060103,37.11188,-5.2676708,23,-1.6365928e-05,7.466741e-06
7006224900150025916300060103,35.715688,-5.1201518,1,0.58845323,0.00037067165
7006165800150005916300060103,35.426829,-5.6012344,2,1.3715162,0.00037501229
7006015200150005916300060103,37.056661,-5.0614988,55,-3.3419277e-05,7.917285e-06
7006278700150025916300060103,35.981284,-4.6088569,1,0.19065565,5.381683e-05
7006167300150005916300060103,35.495017,-5.4923095,2,1.3548063,0.00042796024
7006061200150005916300060103,36.930515,-4.5930957,8,-9.120216e-05,8.23704e-06
7006291400150025916300060103,35.814127,-4.433365,1,0.19022119,5.827146e-05
7006168400150005916300060103,35.698055,-5.4954947,2,2.0996237,0.00087692705
7006058600150005916300060103,37.042807,-4.6337291,8,7.172067e-05,1.0385099e-05
7006481600150025916300060103,36.186326,-4.391831,1,0.1484091,4.1596842e-05
7006188100150005916300060103,35.117405,-5.4124186,4,1.4617281,0.0016340559
,34.518736,-4.9959562,60,-0.003785457,0.32669473
7006052600150025916300060103,36.789687,-4.8550896,1,0.14075048,1.5139286e-05
7006198500150005916300060103,35.198527,-5.3099807,2,1.8766651,0.00024242372
,34.824833,-4.6208372,61,0.0026089125,0.00019928918
7006441200150025916300060103,36.711701,-4.6265908,1,0.08271816,5.1422903e-05
7006174900150005916300060103,35.241896,-5.3269222,4,1.0325012,0.0005112518
,35.170576,-4.8272334,56,-0.0005709207,0.17058256
11955214000150025916300060103,35.106679,-3.820731,1,0.0,0.0
7006200800150005916300060103,35.123362,-5.1729798,2,1.6542188,0.0004886451
,35.235988,-5.7095366,37,0.0018969519,0.00016048421
7006386800150025916300060103,35.475916,-4.249606,1,0.697513,0.00015914347
7006199300150005916300060103,35.264865,-5.2600354,2,2.0240517,0.0004774377
7004987300150025916300060103,35.407754,-6.4484517,3,-0.00030816457,2.248257e-05
7006294500150025916300060103,35.741595,-4.311314,12,0.23818678,3.433967e-05
7006202000150005916300060103,35.311606,-5.1425207,2,0.99604136,0.0002216332
7005734700150025916300060103,35.24326,-6.0288194,3,0.0005632755,1.5838456e-05
7006483600150025916300060103,36.28092,-4.3099473,15,0.1043502,1.9057943e-05
7006176900150005916300060103,35.516531,-5.3142071,2,0.56836903,0.000121461184
7005733200150025916300060103,35.337295,-6.1206512,18,0.0005349617,1.976822e-05
7006505300150025916300060103,36.50013,-3.9984648,1,0.24198833,3.396538e-05
7006170000150005916300060103,35.629542,-5.412469,30,0.51436895,0.00016447467
7005730900150025916300060103,35.61671,-6.0234278,6,-0.0007038938,1.2678271e-05
7006471600150025916300060103,36.683069,-4.274131,1,0.22866301,5.948747e-05
7006170500150005916300060103,35.583146,-5.3754346,2,2.2062495,0.0021836287
7005732400150025916300060103,35.652879,-5.898463,3,6.902249e-05,2.1883565e-05
7006516500150025916300060103,36.333446,-3.8222636,1,0.0,0.0
7006170400150005916300060103,35.637272,-5.3601626,2,1.7612505,0.00037163735
7005716400150025916300060103,35.949999,-5.93855,18,-0.00025603542,0.00011960815
12137103200150025916300060103,34.945715,-5.9236799,1,0.5549557,0.0001761581
7006178000150005916300060103,35.566672,-5.2670173,2,1.2294788,0.0007783607
7005706800150025916300060103,36.292114,-6.0544704,29,0.00020580646,4.7480735e-05
12141093400150025916300060103,35.354084,-6.2932251,1,0.3799888,0.00011991286
7006132600150005916300060103,35.511542,-5.1623651,30,0.27585992,2.6018237e-05
7005712000150025916300060103,36.391822,-5.9646943,10,-0.00015024641,1.4692054e-05
11769729800150025916300060103,35.614697,-6.2160015,1,0.43152598,0.00026170773
7006301000150005916300060103,34.585383,-5.0740403,2,0.6493711,0.00020109711
7005663300150025916300060103,36.851693,-5.9517632,3,-0.00026917132,2.3870312e-05
12141101400150025916300060103,35.585907,-6.1676301,1,0.13595271,5.479987e-05
7006307000150005916300060103,34.534354,-4.9792552,2,0.71615696,0.000107915934
7005664600150025916300060103,36.755257,-5.8750555,3,-0.00019145037,1.6726568e-05
12326740900150025916300060103,35.386454,-5.9120104,1,0.04489117,2.5572232e-05
7006308100150005916300060103,34.558132,-4.8781123,2,1.4444723,0.000779689
7005415700150025916300060103,34.383286,-5.6325971,3,0.00045998266,2.103434e-05
12326731400150025916300060103,35.841345,-6.262842,1,0.47062317,0.00017355623
7006317200150005916300060103,34.613513,-4.9157481,2,2.2026856,0.0014697948
7005421300150025916300060103,34.397376,-5.498546,3,-0.00067611475,2.0151365e-05
11769699300150025916300060103,35.709507,-6.0268517,1,0.023228362,1.06787775e-05
7006318000150005916300060103,34.572718,-4.8534795,2,1.0846437,0.00021105274
7005423000150025916300060103,34.477716,-5.4114697,3,-0.00039771677,1.6299937e-05
12141118400150025916300060103,36.528348,-5.8480236,1,0.33854085,7.392042e-05
7006318500150005916300060103,34.624239,-4.7955284,2,1.0756712,0.00061385526
7006302700150025916300060103,34.25385,-5.1713761,3,0.00026673297,1.6480613e-05
11955520100150025916300060103,36.642196,-5.8224503,5,0.33864033,1.750673e-05
7006311400150005916300060103,34.78457,-4.9170703,2,1.8412869,0.0014401155
7006302400150025916300060103,34.277634,-5.1750164,29,0.00025559962,2.2040049e-05
12322815200150025916300060103,34.806822,-5.5175674,1,0.47012988,0.00023689108
7006319200150005916300060103,34.685305,-4.8068753,2,4.5290275,0.00983268
7006296700150025916300060103,34.459475,-5.2875034,18,8.323326e-05,0.00012239692
12137059300150025916300060103,34.853499,-5.8136593,15,0.08393924,2.2262862e-05
7006319100150005916300060103,34.760805,-4.7745729,2,1.6964777,0.0005137355
7006330000150025916300060103,34.316562,-4.7483984,11,-0.000102326354,2.104328e-05
12137102200150025916300060103,34.936676,-5.7631037,1,0.041149713,3.9386974e-05
7006208800150005916300060103,34.816209,-5.084183,2,0.37782526,0.000114182665
7005419800150025916300060103,34.552611,-5.5218703,14,-0.0005363542,5.387902e-05
11951503500150025916300060103,34.647448,-5.3510068,1,0.16401714,0.0001531363
7006209800150005916300060103,35.008713,-5.0172446,2,1.7921574,0.0008416822
7006157500150025916300060103,35.102282,-5.6791905,14,-0.0004044992,0.00011490039
11765791700150025916300060103,34.798134,-5.3835178,5,0.42967212,1.5007168e-05
7006213700150005916300060103,35.100372,-4.9527072,2,1.7809937,-1.0
7006160400150025916300060103,34.988374,-5.6588861,62,-0.00040792424,0.00016929615
11955486400150025916300060103,35.364989,-5.7873619,1,0.0,0.0
7006312400150005916300060103,34.847065,-4.8635703,2,0.6306948,0.000107662214
7006152700150025916300060103,35.306221,-5.7062606,3,0.0006636001,1.3803384e-05
12326772400150025916300060103,35.641438,-5.296313,1,0.25852478,0.00015506895
7006313200150005916300060103,34.968813,-4.880649,4,1.9131132,0.0023002059
7006162600150025916300060103,35.250471,-5.5584609,3,0.00033651592,1.5730442e-05
11955506300150025916300060103,35.623452,-5.138394,1,0.15015186,3.6770794e-05
7006313500150005916300060103,35.054588,-4.8539133,2,0.9296886,0.00023827516
7005751700150025916300060103,35.639744,-5.7300788,6,-0.00045547777,9.9255514e-05
11765778300150025916300060103,34.846562,-5.1284865,1,0.6979067,0.00030749882
7006342600150005916300060103,34.533778,-4.7033445,2,1.297583,0.0010804003
7005753200150025916300060103,35.585259,-5.7090063,27,0.0008057579,0.00015853779
11765512700150025916300060103,34.886078,-4.7849914,5,0.3037724,1.8525527e-05
7006322300150005916300060103,34.764589,-4.6597575,4,1.8522882,0.0021701958
7006153400150025916300060103,35.440388,-5.6270266,3,-0.0007807817,1.9844634e-05
11769481800150025916300060103,35.238098,-4.4625881,5,0.16270128,1.6610617e-05
7006347600150005916300060103,34.719909,-4.5451203,2,1.742044,0.001010046
7006174300150025916300060103,35.370949,-5.4114485,3,0.00027496085,1.8461607e-05
12326734800150025916300060103,35.830962,-5.4515185,1,0.21032286,0.00031222304
7006320900150005916300060103,34.83848,-4.7208813,2,2.8049293,0.0017728854
7006199000150025916300060103,35.12314,-5.2789485,18,0.00046552546,1.7273327e-05
12326792800150025916300060103,36.180036,-5.526878,1,0.6216322,0.00017472875
7006316300150005916300060103,34.921557,-4.6834705,2,2.0938716,0.0017005033
7006178800150025916300060103,35.582767,-5.1742925,3,5.4426648e-05,1.881275e-05
11955504900150025916300060103,35.890689,-5.1396561,5,0.3970769,3.1955522e-05
7006321800150005916300060103,34.946397,-4.6318959,2,1.62894,0.0007650495
7006308000150025916300060103,34.587099,-4.909483,11,0.00013728449,1.6775348e-05
12326803800150025916300060103,36.280814,-5.2611749,1,0.44697523,0.25613862
7006314700150005916300060103,35.104781,-4.7483095,2,0.75989544,0.00016254495
7006311700150025916300060103,34.675845,-4.9392071,3,0.0005096472,1.13328e-05
12141143300150025916300060103,36.24068,-5.2309485,1,0.053774994,1.859628e-05
7006372900150005916300060103,34.887937,-4.4881117,2,0.9520825,0.0005865012
7006209200150025916300060103,34.893815,-5.0142663,11,-0.00036910825,2.3609713e-05
11955540600150025916300060103,36.161113,-5.1962799,1,0.16914205,0.00017055185
7006374200150005916300060103,34.899794,-4.4294998,2,2.4740689,0.0007749698
7006324100150025916300060103,34.809089,-4.4931579,11,-0.0006212767,1.2376441e-05
12326793600150025916300060103,36.326401,-5.6062679,1,0.15948896,8.101065e-05
7006371500150005916300060103,35.059743,-4.488107,2,2.4617944,0.0008675468
7006403200150025916300060103,34.79469,-4.4499515,11,0.00010127441,2.2779577e-05
12326784500150025916300060103,36.474122,-5.719493,1,0.8556539,0.00039235744
7006371700150005916300060103,34.991315,-4.4809679,2,3.6257873,0.0013847284
7006404400150025916300060103,34.791726,-4.4073729,27,0.000338747,0.00010477764
12326800100150025916300060103,36.801734,-5.5196403,1,0.31597847,0.00013890932
7006211200150005916300060103,35.113005,-4.9926191,4,1.9112519,0.0019961817
7006377700150025916300060103,35.078782,-4.3948803,59,-0.00046020802,0.00011419188
12141144000150025916300060103,36.335381,-5.3649455,1,0.33003762,1.2414898e-05
7006206200150005916300060103,35.332995,-4.9968778,2,1.7700518,0.00097110646
7006203700150025916300060103,35.298321,-5.0725365,18,-0.0004000514,0.00011079703
12141146100150025916300060103,36.358494,-5.2130731,1,0.34383553,5.8168374e-05
7006215500150005916300060103,35.143862,-4.8590574,2,2.7349956,0.0014605713
7006257000150025916300060103,35.469603,-5.0055827,18,-0.00014909357,0.00012595588
12141162300150025916300060103,36.510692,-5.0267477,1,0.011205455,3.3951714e-05
7006270000150005916300060103,35.247885,-4.8214391,2,1.5448787,0.00026624682
7006228100150025916300060103,35.6103,-5.0205202,3,-1.4244332e-05,2.0397907e-05
11955321300150025916300060103,36.190669,-4.8786171,1,0.6165637,0.00024637106
7006269000150005916300060103,35.343798,-4.7829862,2,2.6408799,0.0006500359
7006376100150025916300060103,35.160705,-4.421582,17,-0.0005637035,0.0001477227
12326474500150025916300060103,35.956944,-4.6234866,1,0.0075004376,3.8485283e-05
7006267800150005916300060103,35.393121,-4.8182629,2,1.6637563,0.00035620548
7006275900150025916300060103,35.513508,-4.5760998,3,-0.00014278445,9.2123455e-06
11955196300150025916300060103,35.94602,-4.5633625,15,0.4902975,9.3282986e-05
7006202900150005916300060103,35.441361,-5.0383999,2,0.9621897,0.00052580395
7006274200150025916300060103,35.659948,-4.6351104,24,-0.00015949599,5.5412085e-05
7006288100150025916300060103,35.805899,-4.5206855,5,0.017400663,7.349815e-06
7006257000150005916300060103,35.469603,-5.0055827,4,1.9681252,0.0017019694
7005806600150025916300060103,36.099859,-5.3446668,49,0.00036554708,8.632181e-05
12326584000150025916300060103,36.151948,-4.4230036,1,0.4448509,0.00014479239
7006260100150005916300060103,35.51391,-4.9059262,2,1.0245959,0.00032534223
7005808300150025916300060103,36.066804,-5.2844724,63,-0.00041731412,7.3098774e-05
7005830800150025916300060103,36.401281,-5.0021544,5,0.053823184,6.560694e-06
7006263800150005916300060103,35.623427,-4.8283716,2,2.2772102,0.0016342278
7005772100150025916300060103,36.549978,-5.6699082,31,0.0005380352,0.0001290617
12140909700150025916300060103,36.40651,-4.9112346,5,0.21037984,1.9988769e-05
7006265000150005916300060103,35.666345,-4.7481838,4,1.1866145,0.0006220836
7005777300150025916300060103,36.482265,-5.5536291,3,0.00087308715,1.0783136e-05
11769504400150025916300060103,36.603944,-4.3671168,1,0.22913319,3.9649793e-05
7006358100150005916300060103,35.134415,-4.7049361,2,1.398375,0.00044000318
7005801300150025916300060103,36.481596,-5.4394195,3,-0.00019425091,1.982837e-05
12326473600150025916300060103,35.242294,-4.2595246,1,0.027433127,7.773958e-05
7006271600150005916300060103,35.269355,-4.7111316,2,1.0536336,0.0005522525
7005768100150025916300060103,36.615073,-5.6857975,18,-0.00052188936,9.5745854e-05
12326490500150025916300060103,35.14453,-3.8346115,15,0.16376883,2.4895357e-05
7006271900150005916300060103,35.273549,-4.6837631,30,0.19845319,9.7915094e-05
7005791700150025916300060103,36.6211,-5.3406821,3,-0.00028531844,0.00011948627
11769480600150025916300060103,35.743652,-4.111599,1,0.15157045,6.9702975e-05
7006275100150005916300060103,35.387943,-4.6302771,4,2.992127,0.003443919
7005819700150025916300060103,36.743174,-5.1730319,11,-2.225959e-05,2.0175205e-05
11955297000150025916300060103,36.051648,-4.0328351,1,0.42965564,0.00025417868
7006377200150005916300060103,35.252198,-4.3907959,2,3.7050095,0.0013723575
7005820100150025916300060103,36.790309,-5.1336283,57,-0.00029036126,7.832643e-05
11955516600150025916300060103,36.906842,-5.332768,1,0.21207145,0.00023443208
7006365500150005916300060103,35.3127,-4.532121,2,1.7587541,0.0010394792
7006238600150025916300060103,36.121842,-4.8845679,3,-0.0001891855,1.9440322e-05
11955535500150025916300060103,36.977009,-5.1163999,1,0.43661532,0.00016039661
7006370100150005916300060103,35.326923,-4.3773906,2,0.8276088,0.00010880076
7006237100150025916300060103,36.269963,-4.8964073,39,0.00025839283,0.00022404258
12141135700150025916300060103,37.009578,-5.02182,15,0.044522677,2.8037037e-05
7006286600150005916300060103,35.631854,-4.5490218,2,1.8183234,0.0010248066
7006246100150025916300060103,36.048143,-4.8131476,11,-0.00022186202,2.4578603e-05
11769531800150025916300060103,36.882856,-4.6277214,5,0.072147295,2.8295983e-05
7006287000150005916300060103,35.68506,-4.5630735,2,0.76110435,0.0001081537
7006249400150025916300060103,36.098432,-4.6852045,11,0.00025578393,1.2955089e-05
1852736800150025916300060103,35.366403,-4.413581,5,0.0076838327,1.107351e-05
7006366300150005916300060103,35.464123,-4.4813506,2,1.4176694,0.0015190108
7006282700150025916300060103,36.031847,-4.5034385,3,-0.00019432924,1.7455573e-05
,34.518736,-4.9959562,1,0.46403214,9.022033
7006289600150005916300060103,35.533825,-4.4596429,2,1.6838193,0.0007725117
7006243500150025916300060103,36.362067,-4.7556315,11,-0.0006059429,2.0053989e-05
,34.653784,-5.3803827,1,0.39713436,0.00022343126
7006288000150005916300060103,35.677266,-4.5051592,2,1.1669677,0.0009949913
7006453900150025916300060103,36.35786,-4.4871182,3,1.6932961e-05,2.29119e-05
,35.076112,-5.0917211,1,0.0,0.0
7005752300150005916300060103,35.770965,-5.7141642,4,1.0722367,0.0011746334
7006454800150025916300060103,36.331193,-4.4527467,13,-0.00046309465,0.00010225663
,35.170576,-4.8272334,1,0.6291007,6.445819e-05
7005753000150005916300060103,35.774911,-5.6709431,2,2.8303816,0.0008468685
7006456100150025916300060103,36.376151,-4.3524462,3,0.00045100143,1.2682344e-05
,35.441771,-5.505269,1,0.02789393,0.35696143
7005750100150005916300060103,35.962907,-5.6306613,2,1.3438814,0.00021510544
7006456900150025916300060103,36.505336,-4.3809873,3,0.00017748143,1.2397204e-05
,35.470934,-5.2237085,1,0.63777614,0.6858757
7006168700150005916300060103,35.7267,-5.4819243,4,1.2138875,0.0011720732
7006450000150025916300060103,36.727783,-4.3630783,3,-0.000110960245,5.4645265e-05
,35.569916,-4.5964147,1,0.47798988,0.00014138629
7005746500150005916300060103,36.097949,-5.7632531,2,0.0,0.0
7006414200150025916300060103,34.653246,-4.2637858,3,-8.0964826e-05,1.5911592e-05
,35.692902,-4.0019519,1,0.040007804,8.1622e-05
7005750700150005916300060103,36.055709,-5.5959971,4,0.20882855,0.00019051741
7006417900150025916300060103,34.789756,-4.1407356,3,0.000378507,1.1303372e-05
